ID,Pressure,Sack,SnapToThrowTime,Down,ToGo,TotalToGo,Formation,EPA,PasserStrength,BlockerStrength,DefenderStrength
9402,1,0,3.133,2,12,46,4-3,1.512213,0.009620583780923406,0.03417691756653559,0.021311794154680156
9405,0,0,2.468,3,3,25,3-4,2.889728,0.009620583780923406,0.03417691756653559,0.0268933996089557
9407,0,0,2.168,2,4,69,3-4,0.512086,0.046262635908784364,0.03505915318377486,0.014961275135810661
9408,1,0,2.233,1,10,60,3-4,-0.502392,0.046262635908784364,0.03505915318377486,0.033210816993859964
9410,1,0,2.899,3,2,52,0-0,-1.47259,0.046262635908784364,0.03505915318377486,0.028550845568658396
9414,0,0,3.133,2,10,78,4-3,0.087256,0.009620583780923406,0.03417691756653559,0.039699712176308445
9415,0,0,2.667,3,4,72,3-4,-1.493945,0.009620583780923406,0.03417691756653559,0.05345788360596679
9416,0,0,1.399,1,10,65,4-3,0.940948,0.009620583780923406,0.03417691756653559,0.043270730565542606
9417,0,0,2.001,2,1,56,4-3,0.020181,0.009620583780923406,0.03417691756653559,0.043270730565542606
9418,0,0,1.734,1,10,47,4-3,0.492785,0.009620583780923406,0.03417691756653559,0.037898599415751244
9421,0,0,2.367,1,10,21,3-4,0.414371,0.009620583780923406,0.03417691756653559,0.042691816013662454
9429,0,0,2.967,1,10,33,0-0,0.38396,0.046262635908784364,0.03505915318377486,0.0024419995884848323
9431,0,0,2.066,1,20,25,3-4,-0.582063,0.046262635908784364,0.03505915318377486,0.026597185737605018
9432,0,0,1.433,2,20,25,3-4,-0.24246500000000001,0.046262635908784364,0.03505915318377486,0.02866610225572467
9439,1,0,8.233,3,3,58,4-3,0.910037,0.009620583780923406,0.03417691756653559,0.03258736375388189
9441,0,0,2.866,2,11,54,4-3,-1.07893,0.009620583780923406,0.03417691756653559,0.03258736375388189
9442,1,1,3.033,3,11,54,0-0,-1.227832,0.009620583780923406,0.03417691756653559,0.0480030516755318
9447,0,0,1.602,1,20,51,3-4,0.077475,0.046262635908784364,0.03505915318377486,0.021055225877349697
9448,0,0,3.199,2,8,39,0-0,-0.788971,0.046262635908784364,0.03505915318377486,0.01328597701964877
9449,1,1,2.666,3,8,39,3-4,-2.462741,0.046262635908784364,0.03505915318377486,0.030397348695023006
9456,0,0,3.133,1,10,67,3-4,1.449507,0.009620583780923406,0.03417691756653559,0.025498359750674035
9457,0,0,1.467,1,10,39,3-4,-0.948491,0.009620583780923406,0.03417691756653559,0.0268933996089557
9458,0,0,1.166,2,14,43,4-3,1.78472,0.009620583780923406,0.03417691756653559,0.03258736375388189
9470,0,0,1.899,2,10,34,3-4,-1.158646,0.046262635908784364,0.03505915318377486,0.034681925825821545
9471,1,0,2.601,3,12,36,0-0,2.526566,0.046262635908784364,0.03505915318377486,0.03884936169010652
9479,0,0,2.166,1,10,60,3-4,0.39688,0.009620583780923406,0.03417691756653559,0.0480030516755318
9480,0,0,3.129,2,8,58,3-4,-0.850543,0.009620583780923406,0.03417691756653559,0.0480030516755318
9481,0,0,2.633,3,8,58,3-4,1.805921,0.009620583780923406,0.03417691756653559,0.0480030516755318
9482,1,0,2.299,1,10,47,3-4,-5.31e-4,0.009620583780923406,0.03417691756653559,0.0480030516755318
9483,0,0,2.067,2,5,42,3-4,0.741919,0.009620583780923406,0.03417691756653559,0.05345788360596679
9489,0,0,2.4,2,7,72,3-4,0.206551,0.01625963808332278,0.028280561904264985,0.02934871443348097
9490,1,1,2.133,3,1,66,4-3,-6.991167,0.01625963808332278,0.028280561904264985,0.031441178576375246
9494,1,0,3.967,2,9,61,0-0,0.154679,0.01625963808332278,0.028280561904264985,0.03381556905046732
9495,0,0,2.1,3,3,55,0-0,1.110206,0.01625963808332278,0.028280561904264985,0.026713998504557853
9496,1,0,2.4,1,10,46,3-4,-0.55347,0.01625963808332278,0.028280561904264985,0.018993854914924883
9497,0,0,2.5,2,10,46,3-4,-0.873267,0.01625963808332278,0.028280561904264985,0.027303918259102163
9498,1,0,3.567,3,10,46,0-0,-1.262548,0.01625963808332278,0.028280561904264985,0.030616791055767336
9504,0,0,3.233,1,10,65,3-4,2.994813,0.01625963808332278,0.028280561904264985,0.021066038027046485
9509,0,0,2.167,2,6,71,3-4,0.123741,0.03191924748466482,0.03373591438352144,0.021698791652948288
9512,0,0,2.033,2,9,56,3-4,-0.30701,0.03191924748466482,0.03373591438352144,0.027574329978093035
9519,1,0,2.567,1,10,74,3-4,0.633217,0.03191924748466482,0.03373591438352144,0.011879483955907929
9522,1,0,2.533,3,2,55,3-4,-1.526835,0.03191924748466482,0.03373591438352144,0.024166762295928196
9524,0,0,3.9,2,6,79,3-4,-0.022242,0.01625963808332278,0.028280561904264985,0.018956823461419928
9525,0,0,2.367,3,2,75,4-3,5.607187,0.01625963808332278,0.028280561904264985,0.022261665420464878
9527,1,0,2.267,2,8,73,3-4,1.337087,0.03191924748466482,0.03373591438352144,0.011049485022642067
9530,0,0,1.9,2,13,78,3-4,-0.6794,0.01625963808332278,0.028280561904264985,0.02934871443348097
9531,0,0,2.867,3,13,78,0-0,-0.595246,0.01625963808332278,0.028280561904264985,0.05143746196081613
9534,1,1,2.4,2,16,71,3-4,-1.035663,0.03191924748466482,0.03373591438352144,0.021477068071692636
9538,1,0,2.867,3,5,75,0-0,-1.417732,0.01625963808332278,0.028280561904264985,0.047952129964197746
9539,1,0,6.233,1,10,63,3-4,-0.576523,0.01625963808332278,0.028280561904264985,0.03444124659086296
9541,0,0,2.5,3,5,58,0-0,1.304418,0.01625963808332278,0.028280561904264985,0.05143746196081613
9542,0,0,1.967,1,10,50,0-0,0.146881,0.01625963808332278,0.028280561904264985,0.05143746196081613
9543,1,0,2.567,2,4,44,0-0,-0.716133,0.01625963808332278,0.028280561904264985,0.03374070656594859
9544,0,0,2.6,3,4,44,0-0,-1.488348,0.01625963808332278,0.028280561904264985,0.04289539302564331
9546,0,0,1.367,1,10,75,3-4,0.138211,0.03191924748466482,0.03373591438352144,0.027574329978093035
9549,1,1,2.4,1,10,63,3-4,-1.178248,0.03191924748466482,0.03373591438352144,0.01808232637745691
9551,0,0,2.533,3,16,69,3-4,3.156279,0.03191924748466482,0.03373591438352144,0.024166762295928196
9556,0,0,1.767,3,5,22,3-4,-0.962299,0.03191924748466482,0.03373591438352144,0.024166762295928196
9559,0,0,2.667,3,5,70,0-0,1.635684,0.01625963808332278,0.028280561904264985,0.04001505982553421
9560,1,0,3.967,1,10,60,3-4,0.241507,0.01625963808332278,0.028280561904264985,0.04149716346215175
9562,1,0,4.533,3,2,52,3-4,0.802647,0.01625963808332278,0.028280561904264985,0.029739867079655813
9563,0,0,3.5,1,10,46,3-4,-0.55347,0.01625963808332278,0.028280561904264985,0.01942258439432138
9564,0,0,1.3,2,10,46,0-0,-1.005809,0.01625963808332278,0.028280561904264985,0.021426600499118143
9565,1,1,3.333,3,11,47,0-0,-1.565335,0.01625963808332278,0.028280561904264985,0.054317795160925234
9570,0,0,3.6,2,20,39,3-4,-0.914271,0.01625963808332278,0.028280561904264985,0.02471235955278134
9571,0,0,1.2,3,19,38,0-0,0.122335,0.01625963808332278,0.028280561904264985,0.04638072502226169
9572,1,0,3,1,10,59,4-3,-0.481422,0.03191924748466482,0.03373591438352144,0.01833263617705621
9574,1,0,2.867,3,5,54,3-4,-1.523493,0.03191924748466482,0.03373591438352144,0.016822339389497263
9585,0,0,1.7,3,12,28,3-4,0.349522,0.03191924748466482,0.03373591438352144,0.033083824243195455
9586,0,0,2.133,1,10,75,4-3,-0.063134,0.01625963808332278,0.028280561904264985,0.030992104124880484
9587,0,0,3.267,2,6,71,4-3,1.116955,0.01625963808332278,0.028280561904264985,0.030992104124880484
9588,0,0,2.7,1,10,22,0-0,0.189164,0.01625963808332278,0.028280561904264985,0.03317032203364687
9589,1,1,4.933,2,9,21,0-0,-0.891759,0.01625963808332278,0.028280561904264985,0.011652670257316818
9590,1,0,3.9,3,13,25,0-0,-3.244785,0.01625963808332278,0.028280561904264985,0.04963471808342263
9594,0,0,2.2,1,10,54,0-0,0.345546,0.01625963808332278,0.028280561904264985,0.04516310870123051
9595,0,0,2.633,2,3,47,0-0,1.053151,0.01625963808332278,0.028280561904264985,0.043437289716726314
9596,0,0,1.033,1,10,31,0-0,-0.164426,0.01625963808332278,0.028280561904264985,0.019194388920485413
9597,1,1,2.833,2,7,28,0-0,-5.304244,0.01625963808332278,0.028280561904264985,0.05224961972579249
9601,0,0,1.133,1,10,75,3-4,0.643682,0.03796216075595333,0.030315339843189577,0.027480530172238588
9603,0,0,2.434,2,10,64,3-4,0.083944,0.03796216075595333,0.030315339843189577,0.027480530172238588
9604,1,0,2.767,3,4,58,3-4,-1.500684,0.03796216075595333,0.030315339843189577,0.026009018883458843
9612,0,0,1.568,2,10,21,4-3,-0.546668,0.020395248825219717,0.03600033753476411,0.01907072027592155
9613,1,0,2.768,3,10,21,0-0,-0.709413,0.020395248825219717,0.03600033753476411,0.03821338589913391
9616,1,1,3.331,3,12,71,3-4,-0.873669,0.03796216075595333,0.030315339843189577,0.026009018883458843
9618,1,0,6.3,1,10,51,3-4,-0.513576,0.020395248825219717,0.03600033753476411,0.019181123949283084
9619,1,0,1.699,2,10,51,3-4,-0.894497,0.020395248825219717,0.03600033753476411,0.03771109595340545
9621,0,0,2.468,2,20,56,0-0,-0.724629,0.020395248825219717,0.03600033753476411,0.027410715704787834
9626,0,0,3.401,1,10,50,4-3,1.259408,0.020395248825219717,0.03600033753476411,0.020247870474945015
9634,1,1,2.068,2,7,75,3-4,-1.442087,0.03796216075595333,0.030315339843189577,0.013544552632079996
9639,1,0,3.535,2,8,43,0-0,-3.111884,0.020395248825219717,0.03600033753476411,0.03283850846747272
9643,0,0,2.6,1,15,64,3-4,1.955023,0.03796216075595333,0.030315339843189577,0.022375813570276196
9649,1,0,5.067,1,10,63,3-4,0.481497,0.020395248825219717,0.03600033753476411,0.022762603705864082
9650,1,1,5.332,2,8,61,3-4,-1.607061,0.020395248825219717,0.03600033753476411,0.029474071983734213
9651,1,0,2.833,3,12,65,0-0,-0.424753,0.020395248825219717,0.03600033753476411,0.03821338589913391
9655,0,0,2.935,1,10,69,0-0,0.615637,0.03796216075595333,0.030315339843189577,0.027480530172238588
9657,0,0,3.066,1,10,52,0-0,0.561056,0.03796216075595333,0.030315339843189577,0.029935875722402652
9658,0,0,2.401,2,1,43,0-0,0.912229,0.03796216075595333,0.030315339843189577,0.029935875722402652
9659,0,0,2.734,1,10,25,0-0,-0.367083,0.03796216075595333,0.030315339843189577,0.029935875722402652
9660,0,0,2.1,2,10,25,0-0,-0.29252,0.03796216075595333,0.030315339843189577,0.029935875722402652
9661,1,0,3.233,3,7,22,0-0,-0.895777,0.03796216075595333,0.030315339843189577,0.02997326293696189
9666,0,0,3.399,2,11,49,3-4,-0.919384,0.020395248825219717,0.03600033753476411,0.018230470396341066
9669,0,0,3.067,1,10,59,3-4,-4.637826,0.03796216075595333,0.030315339843189577,0.012180123721466533
9670,1,0,3.4,1,10,46,4-3,-0.55347,0.020395248825219717,0.03600033753476411,0.02161152847261336
9672,0,0,2.067,3,5,41,0-0,-1.241991,0.020395248825219717,0.03600033753476411,0.04246569901433624
9674,0,0,1.968,2,6,71,3-4,0.755386,0.03796216075595333,0.030315339843189577,0.022186720528215843
9676,0,0,1.433,2,9,62,3-4,0.124154,0.03796216075595333,0.030315339843189577,0.027973295323590094
9677,0,0,2.4,1,10,38,3-4,-0.163672,0.03796216075595333,0.030315339843189577,0.01669784855184051
9692,1,0,3.299,1,10,64,3-4,0.969814,0.020395248825219717,0.03600033753476411,0.018204243907495792
9695,0,0,2.799,3,7,42,0-0,1.781074,0.020395248825219717,0.03600033753476411,0.04246569901433624
9696,1,0,4.9,1,10,33,4-3,0.630953,0.020395248825219717,0.03600033753476411,0.014445159970841418
9702,0,0,2.634,1,10,58,3-4,-0.458181,0.03796216075595333,0.030315339843189577,0.016876016572211248
9704,0,0,1.199,2,6,49,4-3,0.846047,0.03796216075595333,0.030315339843189577,0.027480530172238588
9706,0,0,2.133,2,7,37,3-4,0.317074,0.03796216075595333,0.030315339843189577,0.01597741965689478
9707,0,0,3.167,3,1,31,3-4,0.859035,0.03796216075595333,0.030315339843189577,0.028122569750734246
9713,0,0,1.299,1,10,75,3-4,0.587494,0.020395248825219717,0.03600033753476411,0.038896213087075644
9714,0,0,1.534,2,3,68,3-4,0.311101,0.020395248825219717,0.03600033753476411,0.033330670677839916
9723,1,0,5.1,2,8,77,4-3,-0.648652,0.0656582180798903,0.030375842783121696,0.017059213666066622
9724,1,1,3.4,3,8,77,0-0,-2.079966,0.0656582180798903,0.030375842783121696,0.02557016029769154
9725,1,1,4.367,1,10,67,3-4,-1.31415,0.02954692254945959,0.030912383193730818,0.026625041986762413
9727,1,0,3.367,3,13,70,0-0,0.326145,0.02954692254945959,0.030912383193730818,0.024360274300561154
9728,0,0,3.367,4,1,58,4-3,5.841799,0.02954692254945959,0.030912383193730818,0.019247986085195925
9729,0,0,2.667,1,10,75,4-3,0.651883,0.0656582180798903,0.030375842783121696,0.023521165103444777
9731,0,0,1.8,2,3,58,4-3,-0.00688,0.0656582180798903,0.030375842783121696,0.020350122849236114
9737,1,0,3.067,2,10,23,3-4,-0.552156,0.0656582180798903,0.030375842783121696,0.011009566073499155
9738,1,0,2.9,3,10,23,0-0,-0.842773,0.0656582180798903,0.030375842783121696,0.02479479854929102
9741,0,0,3,3,4,63,4-3,1.200302,0.02954692254945959,0.030912383193730818,0.03846292084018147
9745,1,0,3.367,2,9,47,4-3,-0.166153,0.02954692254945959,0.030912383193730818,0.0417247143028039
9750,1,0,2.4,2,10,75,3-4,0.080206,0.0656582180798903,0.030375842783121696,0.0071147675227812585
9751,1,0,4.167,3,4,69,0-0,-1.416692,0.0656582180798903,0.030375842783121696,0.021275949694900712
9754,0,0,2.267,1,10,43,4-3,-0.468245,0.02954692254945959,0.030912383193730818,0.03218931230331644
9755,0,0,2.2,2,10,43,3-4,-0.703539,0.02954692254945959,0.030912383193730818,0.03218931230331644
9756,1,0,3.867,3,8,41,0-0,0.068705,0.02954692254945959,0.030912383193730818,0.026062006973828482
9757,1,0,4.967,1,10,75,3-4,-0.654398,0.0656582180798903,0.030375842783121696,0.011085824567562196
9758,0,0,2.567,2,10,75,3-4,-0.682677,0.0656582180798903,0.030375842783121696,0.011085824567562196
9759,1,1,2.767,1,10,57,3-4,-1.056094,0.0656582180798903,0.030375842783121696,0.021839035816380338
9763,1,0,3.733,1,10,23,3-4,0.481201,0.0656582180798903,0.030375842783121696,0.016337190819907567
9769,1,0,4.967,3,6,71,0-0,1.861555,0.02954692254945959,0.030912383193730818,0.024741902437194548
9771,1,0,3.633,2,8,54,3-4,-0.772024,0.02954692254945959,0.030912383193730818,0.03846292084018147
9773,0,0,3.167,2,7,37,3-4,-0.645478,0.02954692254945959,0.030912383193730818,0.02341159421990324
9775,0,0,3.733,1,10,48,0-0,-0.550314,0.0656582180798903,0.030375842783121696,0.031677547110158154
9776,0,0,1.167,2,10,48,0-0,0.149608,0.0656582180798903,0.030375842783121696,0.031677547110158154
9779,0,0,2.233,1,10,64,4-3,0.460062,0.0656582180798903,0.030375842783121696,0.021839035816380338
9781,0,0,1.733,2,8,52,4-3,-0.736346,0.0656582180798903,0.030375842783121696,0.025010078070589
9782,1,0,3.967,3,8,52,0-0,2.538378,0.0656582180798903,0.030375842783121696,0.02557016029769154
9793,0,0,4.133,3,8,55,0-0,2.837501,0.0656582180798903,0.030375842783121696,0.02479479854929102
9801,1,1,2.6,1,10,22,4-3,-1.421912,0.02954692254945959,0.030912383193730818,0.032946996219390706
9802,0,0,2.033,2,21,33,3-4,-0.58462,0.02954692254945959,0.030912383193730818,0.03472831449427034
9803,1,0,3.5,3,17,29,0-0,-0.677935,0.02954692254945959,0.030912383193730818,0.045194235066731495
9804,0,0,3.367,1,10,75,3-4,0.935124,0.0656582180798903,0.030375842783121696,0.016055912246445286
9807,1,0,2.833,1,10,28,4-3,0.389066,0.0656582180798903,0.030375842783121696,0.021839035816380338
9816,0,0,1.933,1,10,75,4-3,0.753905,0.02954692254945959,0.030912383193730818,0.02329877712586761
9817,1,0,1.833,1,10,62,4-3,-0.5294,0.02954692254945959,0.030912383193730818,0.021597044452600286
9818,0,0,2.133,2,10,62,4-3,-0.057313,0.02954692254945959,0.030912383193730818,0.028863047442421637
9819,1,0,4.035,3,5,57,0-0,1.136183,0.02954692254945959,0.030912383193730818,0.035597408973315946
9822,0,0,3.833,3,6,48,0-0,4.4519590000000004,0.02954692254945959,0.030912383193730818,0.035597408973315946
9827,1,0,2.533,3,3,46,4-3,-1.533656,0.0656582180798903,0.030375842783121696,0.016241720456382957
9830,0,0,2.733,1,10,77,0-0,0.998843,0.02954692254945959,0.030912383193730818,0.039623047812430215
9831,1,0,3.267,2,1,68,0-0,-0.86338,0.02954692254945959,0.030912383193730818,0.035597408973315946
9833,1,0,5.567,1,10,63,0-0,-0.531198,0.02954692254945959,0.030912383193730818,0.021876390570329026
9834,0,0,2.667,2,10,63,0-0,0.827721,0.02954692254945959,0.030912383193730818,0.035597408973315946
9835,0,0,2.5,3,1,54,0-0,-1.501507,0.02954692254945959,0.030912383193730818,0.0417247143028039
9836,1,0,2.767,4,1,54,0-0,-3.271846,0.02954692254945959,0.030912383193730818,0.05573785004486321
9839,0,0,2.033,2,2,67,4-3,0.017982,0.007066130927046504,0.02812897607704108,0.040967233683994825
9841,1,1,5.233,1,10,51,4-3,-1.342671,0.007066130927046504,0.02812897607704108,0.032295373452126505
9842,0,0,3.233,2,19,60,4-3,-1.267338,0.007066130927046504,0.02812897607704108,0.026124685697640756
9846,1,1,1.967,3,7,74,4-3,-1.405831,0.005826642007296648,0.016347469490478814,0.007242453961676315
9861,0,0,2.467,2,5,71,4-3,-0.829022,0.005826642007296648,0.016347469490478814,0.010221730700080346
9862,1,1,2.1,3,5,71,4-3,-1.35839,0.005826642007296648,0.016347469490478814,0.009911238593810405
9872,0,0,1.467,2,10,77,4-3,-0.062779,0.005826642007296648,0.016347469490478814,0.016230418980953367
9873,0,0,1.833,3,5,72,4-3,-1.304529,0.005826642007296648,0.016347469490478814,0.010264496124185802
9874,1,0,3.333,1,10,77,4-3,1.500649,0.007066130927046504,0.02812897607704108,0.033744069540962505
9877,1,0,2.7,3,3,44,4-3,-1.528936,0.007066130927046504,0.02812897607704108,0.040967233683994825
9880,0,0,3.2,2,7,66,4-3,-0.446,0.005826642007296648,0.016347469490478814,0.010221730700080346
9881,1,0,1.534,3,4,63,4-3,-1.327901,0.005826642007296648,0.016347469490478814,0.00943040092199674
9884,1,0,3.833,3,4,73,4-3,-1.49287,0.007066130927046504,0.02812897607704108,0.040967233683994825
9886,0,0,2.133,2,5,72,4-3,-0.821595,0.005826642007296648,0.016347469490478814,0.01345161058614605
9887,0,0,2.5,1,10,55,4-3,-0.449096,0.005826642007296648,0.016347469490478814,0.01345161058614605
9888,0,0,2.833,1,10,40,4-3,-0.513382,0.005826642007296648,0.016347469490478814,0.00943040092199674
9893,1,1,8,1,10,75,0-0,-0.654398,0.007066130927046504,0.02812897607704108,0.040967233683994825
9896,1,0,2.867,1,10,60,0-0,-0.558819,0.007066130927046504,0.02812897607704108,0.026592002003176327
9897,1,0,4.733,2,10,60,0-0,1.337133,0.007066130927046504,0.02812897607704108,0.026592002003176327
9898,1,0,4.733,1,10,45,0-0,-0.54135,0.007066130927046504,0.02812897607704108,0.02030781844012367
9908,0,0,2.167,2,7,79,4-3,-0.115074,0.007066130927046504,0.02812897607704108,0.024662016824197663
9912,0,0,1.567,1,10,75,4-3,0.594008,0.005826642007296648,0.016347469490478814,0.016230418980953367
9914,0,0,2.3,1,10,47,4-3,0.019349,0.005826642007296648,0.016347469490478814,0.016230418980953367
9915,0,0,3.467,2,5,42,4-3,0.558251,0.005826642007296648,0.016347469490478814,0.016230418980953367
9929,1,1,5.033,3,1,57,0-0,-2.799017,0.007066130927046504,0.02812897607704108,0.03653605521328092
9931,0,0,1.267,2,12,69,4-3,-0.152187,0.005826642007296648,0.016347469490478814,0.016230418980953367
9932,0,0,1.267,3,6,63,4-3,-0.506023,0.005826642007296648,0.016347469490478814,0.006730834829324816
9943,0,0,1.9,3,11,43,0-0,-1.251475,0.007066130927046504,0.02812897607704108,0.026592002003176327
9944,0,0,3.067,4,16,48,0-0,-2.192362,0.007066130927046504,0.02812897607704108,0.026592002003176327
9949,1,1,2.4,1,10,62,0-0,-1.028153,0.007066130927046504,0.02812897607704108,0.040967233683994825
9950,0,0,2.5,2,15,67,0-0,0.407709,0.007066130927046504,0.02812897607704108,0.040967233683994825
9951,0,0,0.8,3,5,57,0-0,1.509471,0.007066130927046504,0.02812897607704108,0.040967233683994825
9960,0,0,3.133,3,2,66,4-3,2.939259,0.0190038838273121,0.03571259919820818,0.026442329659345985
9962,0,0,2.667,2,7,26,4-3,-0.118295,0.0190038838273121,0.03571259919820818,0.0333584567347875
9971,1,0,5.067,3,4,66,0-0,-1.271807,0.033768230363296674,0.027560184935519268,0.02389426574041603
9973,0,0,2.167,2,9,67,4-3,1.25287,0.0190038838273121,0.03571259919820818,0.026442329659345985
9976,1,0,2.467,3,21,63,4-3,-0.582565,0.0190038838273121,0.03571259919820818,0.03650062517163573
9981,0,0,2.633,2,4,73,0-0,0.807692,0.033768230363296674,0.027560184935519268,0.014088166487668722
9982,0,0,2.167,1,10,59,3-4,0.608409,0.033768230363296674,0.027560184935519268,0.006033343090188551
9984,0,0,2.467,1,10,41,3-4,0.633615,0.033768230363296674,0.027560184935519268,0.004826674472150841
9985,1,0,3.167,1,10,29,3-4,0.722878,0.033768230363296674,0.027560184935519268,0.007457546955372318
9990,1,1,4.867,3,7,72,3-4,-1.28186,0.0190038838273121,0.03571259919820818,0.040273105811298476
9991,0,0,2.8,1,10,32,3-4,0.290723,0.033768230363296674,0.027560184935519268,0.0077566922302670215
