PlayerId,PlayerId_GSIS,Player,RosterPosition,Team,TotalSnaps,TotalPoints,PasserSnaps,PasserPoints,RusherSnaps,RusherPoints,ReceiverSnaps,ReceiverPoints,RunBlockSnaps,RunBlockPoints,PassBlockSnaps,PassBlockPoints,PassRushSnaps,PassRushPoints,PassCovSnaps,PassCovPoints,RunDefSnaps,RunDefPoints
8529,00-0036638,Darrick Forrest,S,Commanders,798,45,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,14,0,480,28,311,17
7585,00-0036215,Danny Pinter,G,Colts,280,7,0,NULL,0,NULL,0,NULL,107,3,173,4,0,NULL,0,NULL,0,NULL
9060,00-0038099,Phidarian Mathis,DT,Commanders,3,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,3,0
983,00-0029567,Nick Foles,QB,Colts,52,-16,50,-12,2,-4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
6847,00-0034967,Rashan Gary,LB,Packers,354,24,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,184,17,7,0,163,8
7597,00-0036286,K'Lavon Chaisson,LB,Jaguars,105,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,66,1,6,0,33,1
7630,00-0036193,Anfernee Jennings,LB,Patriots,328,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,140,8,38,1,151,6
6439,00-0034791,Nick Chubb,RB,Browns,592,46,0,NULL,302,39,239,6,0,NULL,51,1,0,NULL,0,NULL,0,NULL
7662,00-0036298,Akeem Davis-Gaither,LB,Bengals,216,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,33,2,120,-2,63,5
1050,00-0027865,Brandon Graham,DE,Eagles,454,22,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,280,20,13,-4,164,6
9427,00-0037356,Ben Stille,DT,Browns,68,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,29,1,0,NULL,39,1
518,00-0030463,AJ Klein,LB,Ravens,18,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,9,0,7,0
239,00-0026625,Brian Hoyer,QB,Patriots,7,0,7,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
6782,00-0035562,Jesper Horsted,TE,Raiders,46,0,0,NULL,0,NULL,25,0,15,1,6,0,0,NULL,0,NULL,0,NULL
7524,00-0035365,Tae Hayes,CB,Panthers,33,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,15,1,18,1
2637,00-0032195,Ronald Darby,CB,Broncos,258,18,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,161,13,96,5
7649,00-0036166,Dane Jackson,CB,Bills,783,40,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,1,514,23,266,16
4933,00-0033870,Solomon Thomas,DT,Jets,358,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,180,1,5,0,173,4
9227,00-0037265,Snoop Conner,RB,Jaguars,29,2,0,NULL,12,2,13,0,1,0,3,0,0,NULL,0,NULL,0,NULL
7086,00-0035231,Christian Wilkins,DT,Dolphins,881,34,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,545,14,12,1,329,20
2752,00-0031936,Mitch Morse,C,Bills,719,30,0,NULL,0,NULL,0,NULL,253,13,466,17,0,NULL,0,NULL,0,NULL
3007,00-0031935,Preston Smith,LB,Packers,781,30,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,385,14,51,1,349,15
7403,00-0035141,Phil Haynes,G,Seahawks,451,12,0,NULL,0,NULL,0,NULL,145,5,306,7,0,NULL,0,NULL,0,NULL
1219,00-0031254,Denico Autry,DE,Titans,496,24,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,365,16,11,1,120,6
6863,00-0035084,Yosh Nijman,T,Packers,712,17,0,NULL,0,NULL,0,NULL,301,10,411,7,0,NULL,0,NULL,0,NULL
6229,00-0034789,Minkah Fitzpatrick,S,Steelers,895,56,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,18,2,533,35,351,19
1101,00-0030063,Johnathan Hankins,DT,Raiders,110,3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,52,2,1,0,57,1
6924,00-0035112,Patrick Mekari,G,Ravens,348,12,0,NULL,0,NULL,0,NULL,146,8,202,4,0,NULL,0,NULL,0,NULL
6518,00-0034515,Dee Delaney,CB,Buccaneers,204,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,12,0,117,3,75,5
7702,00-0036439,Tyrie Cleveland,WR,Broncos,43,5,0,NULL,0,NULL,35,5,7,0,1,0,0,NULL,0,NULL,0,NULL
5018,00-0033913,Chris Wormley,DT,Steelers,327,7,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,188,0,0,NULL,139,7
7693,00-0036375,Amik Robertson,CB,Raiders,634,19,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,19,1,413,7,207,10
9451,00-0037375,Christopher Hinton,DT,Chargers,64,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,33,1,1,0,31,1
617,00-0032268,Marcus Mariota,QB,Falcons,398,39,323,34,75,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7150,00-0034959,Andrew Beck,FB,Broncos,154,3,0,NULL,2,-1,45,0,90,4,20,1,0,NULL,0,NULL,0,NULL
7666,00-0036326,Chase Claypool,WR,Bears,127,3,0,NULL,2,0,106,1,13,1,7,0,0,NULL,0,NULL,0,NULL
4756,00-0033880,Charles Harris,DE,Lions,242,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,147,7,7,-1,88,2
8531,00-0036664,William Bradley-King,DE,Commanders,21,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,14,0,0,NULL,7,0
8264,00-0035819,Binjimen Victor,WR,Ravens,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7109,00-0035633,Corey Ballentine,CB,Packers,17,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,10,-2,7,0
8032,00-0036015,Zack Johnson,G,Titans,4,0,0,NULL,0,NULL,0,NULL,4,0,0,NULL,0,NULL,0,NULL,0,NULL
8432,00-0036977,Ben Cleveland,G,Ravens,87,4,0,NULL,0,NULL,0,NULL,34,1,53,2,0,NULL,0,NULL,0,NULL
8860,00-0037239,Chris Olave,WR,Saints,433,23,0,NULL,0,NULL,412,22,13,1,9,0,0,NULL,0,NULL,0,NULL
2975,00-0032129,Jordan Hicks,LB,Vikings,894,38,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,78,3,497,20,328,15
4078,00-0032803,Jalen Mills,CB,Patriots,451,30,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,1,273,20,177,9
9194,00-0038121,Alontae Taylor,CB,Saints,621,25,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,341,13,279,12
3504,00-0032764,Derrick Henry,RB,Titans,580,30,1,1,347,22,178,6,2,0,52,2,0,NULL,0,NULL,0,NULL
4912,00-0033307,Kendrick Bourne,WR,Patriots,305,8,0,NULL,7,1,255,5,14,0,36,1,0,NULL,0,NULL,0,NULL
8695,00-0036833,Ryan Neuzil,G,Falcons,5,0,0,NULL,0,NULL,1,0,4,0,0,NULL,0,NULL,0,NULL,0,NULL
9061,00-0037481,Olakunle Fatukasi,LB,Buccaneers,1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0
6272,00-0034435,Keion Crossen,CB,Dolphins,360,12,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,267,8,91,4
7408,00-0035640,DK Metcalf,WR,Seahawks,595,20,0,NULL,0,NULL,548,18,30,1,21,0,0,NULL,0,NULL,0,NULL
9010,00-0037283,John Ridgeway,DT,Commanders,263,7,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,115,3,0,NULL,148,4
8519,00-0036552,Azeez Ojulari,LB,Giants,219,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,131,13,20,1,68,0
7976,00-0035841,Benito Jones,DT,Lions,295,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,156,3,1,0,138,1
6301,00-0034440,Justin Jackson,RB,Lions,161,4,0,NULL,42,-3,96,7,1,0,22,0,0,NULL,0,NULL,0,NULL
8410,00-0036558,Daviyon Nixon,DT,Panthers,60,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,27,0,1,0,32,1
6724,00-0033455,Anthony Firkser,TE,Falcons,125,3,0,NULL,0,NULL,88,1,22,1,17,1,0,NULL,0,NULL,0,NULL
8553,00-0037011,Tre' McKitty,TE,Chargers,484,3,0,NULL,0,NULL,184,-4,215,5,86,2,0,NULL,0,NULL,0,NULL
6406,00-0034681,Chase Edmonds,RB,Dolphins,164,-10,0,NULL,42,-10,101,-1,1,0,20,1,0,NULL,0,NULL,0,NULL
8525,00-0036618,Sam Cosmi,T,Commanders,554,5,0,NULL,0,NULL,0,NULL,237,6,317,-1,0,NULL,0,NULL,0,NULL
6540,00-0034836,Braden Smith,T,Colts,1017,36,0,NULL,0,NULL,0,NULL,383,16,634,20,0,NULL,0,NULL,0,NULL
745,00-0029255,Bobby Wagner,LB,Rams,1028,51,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,134,8,494,21,410,22
6305,00-0034825,Arden Key,LB,Jaguars,454,12,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,307,9,21,2,128,1
4898,00-0033393,Kenny Moore II,CB,Colts,725,20,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,18,1,393,7,316,12
4293,00-0030869,Tyler Larsen,C,Commanders,510,16,0,NULL,0,NULL,0,NULL,266,9,244,7,0,NULL,0,NULL,0,NULL
8863,00-0038124,Christian Watson,WR,Packers,315,12,0,NULL,12,3,230,6,51,2,24,1,0,NULL,0,NULL,0,NULL
6937,00-0035243,Miles Sanders,RB,Eagles,533,14,0,NULL,259,18,233,-5,2,0,39,1,0,NULL,0,NULL,0,NULL
8487,00-0037004,Hunter Long,TE,Dolphins,82,1,0,NULL,0,NULL,12,-1,51,2,19,-1,0,NULL,0,NULL,0,NULL
7605,00-0036237,Larrell Murchison,DT,Rams,54,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,34,2,0,NULL,20,0
7366,00-0035603,Kendall Blanton,TE,Rams,21,1,0,NULL,0,NULL,7,1,8,0,6,0,0,NULL,0,NULL,0,NULL
8274,00-0036457,Ty'son Williams,RB,Cardinals,2,0,0,NULL,0,NULL,2,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
9234,00-0037833,Tariq Castro-Fields,CB,Commanders,4,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,3,0
8169,00-0035857,Chris Williams,DT,Colts,43,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,19,0,0,NULL,24,1
4878,00-0033300,Conor McDermott,T,Jets,74,2,0,NULL,0,NULL,0,NULL,23,1,51,1,0,NULL,0,NULL,0,NULL
8001,00-0036096,J.J. Taylor,RB,Patriots,14,-2,0,NULL,10,-3,4,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7607,00-0036240,Chris Jackson,CB,Titans,23,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,20,1,3,0
8537,00-0036637,Noah Gray,TE,Chiefs,527,19,0,NULL,1,0,224,6,225,9,78,3,0,NULL,0,NULL,0,NULL
7540,00-0035572,Parker Hesse,TE,Falcons,552,20,0,NULL,0,NULL,110,1,322,13,123,6,0,NULL,0,NULL,0,NULL
8555,00-0036636,Brenden Jaimes,C,Chargers,16,-2,0,NULL,0,NULL,0,NULL,0,NULL,16,-2,0,NULL,0,NULL,0,NULL
4937,00-0033856,Leonard Fournette,RB,Buccaneers,601,-12,1,-4,189,-22,354,13,1,0,57,1,0,NULL,0,NULL,0,NULL
4875,00-0033943,Josh Reynolds,WR,Lions,404,3,0,NULL,0,NULL,346,1,32,2,28,1,0,NULL,0,NULL,0,NULL
998,00-0027952,Robert Quinn,DE,Bears,289,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,155,3,3,0,131,2
6821,00-0035642,Josh Allen,LB,Jaguars,842,42,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,454,28,82,0,310,14
1184,00-0028008,Justin Houston,LB,Ravens,375,27,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,263,18,25,6,88,3
7938,00-0035864,Kendall Hinton,WR,Broncos,312,0,0,NULL,2,0,265,-1,37,1,9,0,0,NULL,0,NULL,0,NULL
7594,00-0036272,Ben Bartch,G,Jaguars,276,7,0,NULL,0,NULL,0,NULL,119,4,157,2,0,NULL,0,NULL,0,NULL
7024,00-0035311,Myles Gaskin,RB,Dolphins,31,2,0,NULL,10,0,20,1,0,NULL,1,0,0,NULL,0,NULL,0,NULL
8532,00-0036666,Shaka Toney,DE,Commanders,48,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,36,0,1,0,11,5
4270,00-0032891,Daryl Worley,CB,Ravens,62,-4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,45,-5,16,0
8448,00-0036904,Robert Rochell,CB,Rams,25,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,11,0,14,0
715,00-0031282,Justin Britt,C,Texans,67,2,0,NULL,0,NULL,0,NULL,26,0,41,2,0,NULL,0,NULL,0,NULL
6543,00-0034367,Nyheim Hines,RB,Bills,46,0,0,NULL,6,-3,32,3,5,0,3,0,0,NULL,0,NULL,0,NULL
7852,00-0036247,Freddie Swain,WR,Broncos,62,0,0,NULL,0,NULL,55,-1,4,1,5,0,0,NULL,0,NULL,0,NULL
923,00-0032059,PJ Williams,CB,Saints,275,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,0,177,-5,95,4
9282,00-0037316,Mark Robinson,LB,Steelers,43,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,14,0,28,2
9418,00-0037573,Quandre Mosely,CB,Patriots,1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,0,NULL
8642,00-0036764,Tyler Coyle,S,Cowboys,20,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,12,-1,8,0
7789,00-0036437,Tremayne Anchrum Jr,G,Rams,2,0,0,NULL,0,NULL,0,NULL,1,0,1,0,0,NULL,0,NULL,0,NULL
1989,00-0029664,Josh Gordon,WR,Titans,10,0,0,NULL,0,NULL,9,0,1,0,0,NULL,0,NULL,0,NULL,0,NULL
914,00-0029293,Marvin Jones,WR,Jaguars,488,11,0,NULL,0,NULL,425,9,31,2,33,1,0,NULL,0,NULL,0,NULL
7341,00-0035694,Greg Little,T,Dolphins,493,-1,0,NULL,0,NULL,0,NULL,164,4,329,-5,0,NULL,0,NULL,0,NULL
6498,00-0034573,Charvarius Ward,CB,49ers,904,54,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,0,595,37,308,17
7593,00-0036250,Tyler Davis,TE,Packers,150,2,0,NULL,0,NULL,30,-2,86,3,35,2,0,NULL,0,NULL,0,NULL
7657,00-0036282,Grant Delpit,S,Browns,1017,59,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,15,1,553,28,455,31
4961,00-0033580,Tanner Vallejo,LB,Cardinals,262,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,9,2,91,-5,163,5
6284,00-0034368,Josey Jewell,LB,Broncos,781,23,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,91,4,381,0,312,19
7716,00-0036335,D.J. Wonnum,LB,Vikings,544,12,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,328,5,42,1,179,6
6386,00-0034116,JT Gray,S,Saints,27,3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,1,19,1,5,1
9131,00-0037251,Alex Wright,DE,Browns,505,11,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,286,7,5,0,214,4
9505,00-0037055,Lance McCutcheon,WR,Rams,30,-2,0,NULL,0,NULL,28,-2,1,0,2,0,0,NULL,0,NULL,0,NULL
7170,00-0035547,Jody Fortson,TE,Chiefs,143,6,0,NULL,0,NULL,91,3,41,3,13,1,0,NULL,0,NULL,0,NULL
7669,00-0036333,Alex Highsmith,LB,Steelers,893,35,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,496,21,63,5,338,10
8978,00-0037825,Tyler Linderbaum,C,Ravens,1026,43,0,NULL,0,NULL,0,NULL,466,23,560,20,0,NULL,0,NULL,0,NULL
2391,00-0030108,Ryan Griffin,TE,Bears,140,-1,0,NULL,0,NULL,36,-5,84,4,20,1,0,NULL,0,NULL,0,NULL
9533,00-0037456,Troy Hairston,FB,Texans,110,1,0,NULL,0,NULL,33,-1,58,0,23,1,0,NULL,0,NULL,0,NULL
404,00-0032257,Duke Johnson,RB,Bills,4,-1,0,NULL,2,-1,2,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7973,00-0035876,Andre Baccellia,WR,Cardinals,75,0,0,NULL,0,NULL,64,0,3,0,9,0,0,NULL,0,NULL,0,NULL
2659,00-0031353,Michael Schofield III,G,Bears,396,12,0,NULL,0,NULL,0,NULL,209,6,187,6,0,NULL,0,NULL,0,NULL
4878,00-0033300,Conor McDermott,T,Patriots,336,5,0,NULL,0,NULL,0,NULL,114,3,222,2,0,NULL,0,NULL,0,NULL
8363,00-0036953,Teven Jenkins,G,Bears,546,23,0,NULL,0,NULL,1,2,267,11,279,10,0,NULL,0,NULL,0,NULL
4141,00-0032781,Matt Ioannidis,DT,Panthers,602,12,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,331,5,3,0,268,6
8354,00-0036654,Demetric Felton,RB,Browns,33,0,0,NULL,1,0,22,0,8,0,2,0,0,NULL,0,NULL,0,NULL
3391,00-0032671,Morgan Fox,DT,Chargers,553,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,342,5,1,0,210,3
8360,00-0036964,Derrick Barnes,LB,Lions,315,3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,41,1,135,3,140,0
8477,00-0036976,Spencer Brown,T,Bills,790,19,0,NULL,0,NULL,0,NULL,277,12,513,7,0,NULL,0,NULL,0,NULL
9049,00-0038126,Perrion Winfrey,DT,Browns,319,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,178,4,0,NULL,141,5
4548,00-0030792,Justin McCray,G,Texans,142,0,0,NULL,0,NULL,0,NULL,40,1,102,-1,0,NULL,0,NULL,0,NULL
9190,00-0038040,Zamir White,RB,Raiders,31,1,0,NULL,17,1,12,0,0,NULL,2,0,0,NULL,0,NULL,0,NULL
8319,00-0036902,Joseph Ossai,DE,Bengals,317,7,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,211,6,13,0,94,0
2895,00-0031587,Bobby McCain,S,Commanders,917,36,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,25,1,550,27,350,8
7807,00-0036328,Antonio Gibson,RB,Commanders,415,1,0,NULL,149,-9,230,9,1,0,35,1,0,NULL,0,NULL,0,NULL
9225,00-0037197,Isiah Pacheco,RB,Chiefs,321,2,0,NULL,170,0,130,2,0,NULL,21,0,0,NULL,0,NULL,0,NULL
9065,00-0037804,Zachary Carter,DT,Bengals,377,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,179,1,6,-2,195,2
843,00-0031565,Danielle Hunter,LB,Vikings,866,37,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,537,23,32,3,301,11
6481,00-0034109,Phillip Lindsay,RB,Colts,55,-3,0,NULL,15,-3,31,0,0,NULL,9,0,0,NULL,0,NULL,0,NULL
6791,00-0035696,Duke Shelley,CB,Vikings,384,27,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,235,20,149,7
4454,00-0033918,Fabian Moreau,CB,Giants,708,27,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,0,447,17,259,10
4422,00-0033881,Evan Engram,TE,Jaguars,741,23,0,NULL,2,-1,465,18,211,4,65,1,0,NULL,0,NULL,0,NULL
8464,00-0036502,Jason Pinnock,S,Giants,435,12,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,41,3,223,2,173,7
8946,00-0037081,Braxton Jones,T,Bears,981,15,0,NULL,0,NULL,0,NULL,478,14,503,1,0,NULL,0,NULL,0,NULL
6541,00-0034354,Kemoko Turay,DE,49ers,42,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,27,0,2,0,13,0
7790,00-0035928,Eric Banks,DE,Cardinals,14,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,0,1,0,10,0
9268,00-0037287,Vederian Lowe,T,Vikings,33,1,0,NULL,0,NULL,0,NULL,18,1,15,1,0,NULL,0,NULL,0,NULL
4634,00-0033588,Isaac Rochell,DE,Raiders,1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,0,NULL,0,NULL
4490,00-0033539,Jarrad Davis,LB,Lions,34,3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,3,0,14,2,17,0
7396,00-0035139,Marquise Blair,S,Panthers,1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,0,NULL
6509,00-0034805,John Franklin-Myers,DE,Jets,606,13,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,361,12,3,0,242,2
6342,00-0034646,Brandon Powell,WR,Rams,205,5,0,NULL,17,-1,126,2,45,2,18,1,0,NULL,0,NULL,0,NULL
5218,00-0034856,Denzel Ward,CB,Browns,704,35,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,6,1,386,18,316,17
4517,00-0033929,Montravius Adams,DT,Steelers,266,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,134,1,0,NULL,132,4
921,00-0028129,Jason Kelce,C,Eagles,1075,56,0,NULL,0,NULL,0,NULL,464,31,611,25,0,NULL,0,NULL,0,NULL
6499,00-0034301,Darrel Williams,RB,Cardinals,83,-5,0,NULL,20,-3,49,-3,0,NULL,14,0,0,NULL,0,NULL,0,NULL
7837,00-0035939,Bryce Perkins,QB,Rams,56,4,39,1,17,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
570,00-0030074,David Bakhtiari,T,Packers,570,23,0,NULL,0,NULL,1,0,250,12,319,10,0,NULL,0,NULL,0,NULL
7589,00-0036222,Isaiah Rodgers,CB,Colts,399,25,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,255,16,144,9
9006,00-0038131,Ed Ingram,G,Vikings,1107,29,0,NULL,0,NULL,0,NULL,379,13,728,16,0,NULL,0,NULL,0,NULL
2879,00-0027862,Tyson Alualu,DT,Steelers,275,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,142,2,0,NULL,133,0
8352,00-0036634,Tony Fields II,LB,Browns,259,7,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,16,-4,86,7,160,4
7899,00-0036288,Yetur Gross-Matos,DE,Panthers,799,25,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,459,10,11,0,329,15
9120,00-0038133,Boye Mafe,LB,Seahawks,402,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,174,2,45,4,183,8
9130,00-0038116,Arnold Ebiketie,LB,Falcons,496,12,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,282,6,49,2,169,4
7620,00-0036194,Devin Asiasi,TE,Bengals,151,2,0,NULL,0,NULL,37,0,97,2,17,1,0,NULL,0,NULL,0,NULL
6349,00-0034754,Oren Burks,LB,49ers,150,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,10,0,75,1,67,4
6441,00-0034418,Cedrick Wilson,WR,Dolphins,152,3,1,0,0,NULL,131,1,16,1,6,0,0,NULL,0,NULL,0,NULL
8509,00-0036912,DeVonta Smith,WR,Eagles,638,29,0,NULL,0,NULL,543,25,62,2,54,1,0,NULL,0,NULL,0,NULL
8666,00-0036741,Jack Stoll,TE,Eagles,496,10,0,NULL,0,NULL,172,0,259,10,66,0,0,NULL,0,NULL,0,NULL
7186,00-0035679,Connor McGovern,G,Cowboys,862,25,0,NULL,0,NULL,0,NULL,404,11,458,14,0,NULL,0,NULL,0,NULL
7588,00-0036253,Julian Blackmon,S,Colts,675,14,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,11,1,372,4,295,9
9043,00-0037811,Chad Muma,LB,Jaguars,270,7,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,20,2,135,2,117,4
1076,00-0031253,K'Waun Williams,CB,Broncos,556,20,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,33,2,385,13,142,5
8384,00-0036629,Camryn Bynum,S,Vikings,1110,34,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,13,0,684,23,420,11
7578,00-0036289,Ross Blacklock,DT,Vikings,132,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,109,0,1,0,23,-1
4282,00-0033090,Hunter Henry,TE,Patriots,707,19,0,NULL,0,NULL,352,11,264,8,93,0,0,NULL,0,NULL,0,NULL
8534,00-0036621,Nick Bolton,LB,Chiefs,1052,36,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,97,6,600,11,362,19
7241,00-0035700,Josh Jacobs,RB,Raiders,750,45,0,NULL,340,43,339,2,0,NULL,72,0,0,NULL,0,NULL,0,NULL
9115,00-0037192,George Karlaftis,DE,Chiefs,691,19,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,440,15,31,1,221,4
8121,00-0035764,Calvin Throckmorton,G,Saints,443,10,0,NULL,0,NULL,0,NULL,188,5,255,6,0,NULL,0,NULL,0,NULL
6415,00-0034355,MJ Stewart,CB,Texans,169,6,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,69,2,99,4
5213,00-0034874,Roquan Smith,LB,Ravens,511,32,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,55,3,256,10,207,19
3525,00-0032892,Nick Vigil,LB,Cardinals,78,-2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,0,40,-1,31,-1
6935,00-0035703,Miles Boykin,WR,Steelers,62,1,0,NULL,0,NULL,23,0,36,1,3,0,0,NULL,0,NULL,0,NULL
9440,00-0037580,Jared Bernhardt,WR,Falcons,3,0,0,NULL,0,NULL,2,0,1,0,1,0,0,NULL,0,NULL,0,NULL
4253,00-0032419,Joe Haeg,T,Browns,1,0,0,NULL,0,NULL,0,NULL,0,NULL,1,0,0,NULL,0,NULL,0,NULL
3757,00-0032759,Sheldon Rankins,DT,Jets,526,12,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,296,6,6,0,224,6
7583,00-0036228,Dezmon Patmon,WR,Colts,16,-1,0,NULL,0,NULL,14,-1,1,0,1,0,0,NULL,0,NULL,0,NULL
62,00-0031345,Jimmy Garoppolo,QB,49ers,344,39,326,42,18,-4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7614,00-0036329,Ashtyn Davis,S,Jets,12,6,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,6,5,0
7535,00-0035378,Andrew Wingard,S,Jaguars,203,16,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,8,1,132,10,64,5
6883,00-0035279,Charles Omenihu,DE,49ers,540,16,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,394,14,2,0,145,2
8533,00-0036671,Dax Milne,WR,Commanders,50,2,0,NULL,0,NULL,31,1,17,1,2,0,0,NULL,0,NULL,0,NULL
